name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Cesare Casadei,MID,Chelsea,0,0,0,0,0,0,158,0,0,0,0,227,0,0,0,0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,23,0,13854,0,1,3,0,0,-268,320,588,44,FALSE,0,23
Jaden Philogene,MID,Ipswich,-0.2,0,0,6,0,4.8,569,0.01,0.01,0,1.94,226,4,0,1.7,8.6,2025-01-25T15:00:00Z,78,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,4894,1,1,4,4,2,58,224,166,53,FALSE,0,23
Mario Lemina,MID,Wolves,-0.3,0,0,0,0,0,557,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,23,0,19584,0,1,0,0,0,-1003,68,1071,49,TRUE,0,23
Jack Fletcher,MID,Man Utd,0,0,0,0,0,0,667,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,893,0,1,0,0,0,-10,43,53,45,FALSE,0,23
Josh Acheampong,DEF,Chelsea,0.8,0,0,0,0,0,697,0,0,0,0,227,0,0,0,0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,23,0,7501,0,1,3,0,0,-177,1131,1308,40,FALSE,0,23
Adam Wharton,MID,Crystal Palace,0,0,0,0,0,0,216,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,23,0,15451,0,2,1,0,0,-280,20,300,47,TRUE,0,23
Omar Marmoush,FWD,Man City,2.3,0,0,10,0,16.8,755,0.09,0.24,0.15,1.75,227,1,0,2.9,7.4,2025-01-25T17:30:00Z,73,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,23,0,171363,1,1,3,5,2,166025,170577,4552,70,TRUE,0,23
Luis Sinisterra,MID,Bournemouth,0,0,0,0,0,0,80,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,23,0,12742,0,0,5,0,0,-220,22,242,48,TRUE,0,23
Michael Keane,DEF,Everton,0.2,0,0,0,0,0,228,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,532032,0,1,0,0,0,5119,29938,24819,39,FALSE,0,23
Ben Godfrey,DEF,Ipswich,-1,0,0,0,0,0,715,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,2247,0,1,4,0,0,678,930,252,40,FALSE,0,23
Omar Richards,DEF,Nott'm Forest,0,0,0,0,0,0,438,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,23,0,1895,0,0,5,0,0,-13,0,13,45,FALSE,0,23
Álex Moreno Lopera,DEF,Nott'm Forest,0.2,0,0,-5,0,5.2,26,0.01,0.01,0,0.82,222,2,0,1.4,7.2,2025-01-25T15:00:00Z,24,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,23,0,45924,0,0,5,2,0,-1203,1071,2274,43,FALSE,0,23
Ezra Mayers,DEF,West Ham,0,0,0,0,0,0,686,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,23,0,1897,0,1,1,0,0,-218,91,309,40,FALSE,0,23
Stephy Mavididi,MID,Leicester,2.8,0,0,0,0,0,298,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,23,0,36881,0,2,1,0,0,-2081,782,2863,51,FALSE,0,23
Anthony Gordon,MID,Newcastle,6.8,1,0,16,0,20.4,398,0.17,0.27,0.1,0.72,228,1,0,5,18,2025-01-25T15:00:00Z,87,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,23,0,2947908,1,3,1,12,5,75020,191436,116416,77,FALSE,0,23
Diego Carlos Santos Silva,DEF,Aston Villa,0,0,0,0,0,0,35,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,23,0,38859,0,1,1,0,0,-2408,26,2434,45,TRUE,0,23
Facundo Pellistri Rebollo,MID,Man Utd,0,0,0,0,0,0,384,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,781,0,1,0,0,0,-6,0,6,50,FALSE,0,23
Trent Alexander-Arnold,DEF,Liverpool,5.5,1,0,21,0,27.4,311,0.49,0.62,0.13,0.48,226,1,0,6.8,27.6,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,23,0,3514368,1,1,4,13,5,504790,535224,30434,73,TRUE,0,23
Josh King,MID,Fulham,0.5,0,0,0,0,0,604,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,23,0,9763,0,1,0,0,0,-153,225,378,45,TRUE,0,23
Matt O'Riley,MID,Brighton,1.5,0,0,2,0,1.1,629,0.01,0.04,0.03,0,223,0,0,0.6,0,2025-01-25T15:00:00Z,6,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,23,0,5021,0,1,0,6,1,-531,176,707,55,TRUE,0,23
Wanya Marçal-Madivádua,MID,Leicester,0,0,0,0,0,0,297,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,23,0,1445,0,2,1,0,0,-19,0,19,45,FALSE,0,23
Jamal Lewis,DEF,Newcastle,0,0,0,0,0,0,408,0,0,0,0,228,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,23,0,16247,0,3,1,0,0,-294,0,294,40,FALSE,0,23
Nuno Herlander Simões Espírito Santo,AM,Nott'm Forest,2.5,0,0,0,0,0,747,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,1,0,0,0,FALSE,3,0,0,0,0,23,0,0,0,0,5,0,0,0,0,0,11,FALSE,0,23
Jørgen Strand Larsen,FWD,Wolves,1.3,0,0,2,0,0.3,566,0,0,0,0.28,230,0,0,0,0,2025-01-25T15:00:00Z,31,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,23,0,227448,1,1,0,0,1,-32838,10304,43142,53,TRUE,0,23
Jack Harrison,MID,Everton,0.2,0,0,0,0,0,224,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,12003,0,1,0,0,0,167,652,485,52,FALSE,0,23
Benjamin Arthur,DEF,Brentford,0,0,0,0,0,0,705,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,23,0,1399,0,2,1,0,0,67,293,226,40,FALSE,0,23
Riccardo Calafiori,DEF,Arsenal,2.3,0,0,19,0,4.3,578,0.01,0.11,0.1,0.29,230,0,1,6,37,2025-01-25T15:00:00Z,45,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,134578,0,1,0,19,7,-1895,1963,3858,58,FALSE,0,23
Luke Cundle,MID,Wolves,-0.5,0,0,0,0,0,540,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,23,0,19469,0,1,0,0,0,-335,150,485,45,TRUE,0,23
Jan Bednarek,DEF,Southampton,3,0,0,16,0,0.8,455,0,0.22,0.22,2.93,228,3,1,7.8,59.8,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,23,0,284453,1,3,1,17,7,13031,22704,9673,40,TRUE,0,23
André Onana,GK,Man Utd,3,0,0,23,1,0,383,0,0,0,0.67,225,0,0,1.9,19.4,2025-01-26T19:00:00Z,90,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,2,748343,1,1,0,0,6,-66525,3725,70250,51,FALSE,0,23
Odsonne Edouard,FWD,Leicester,0,0,0,0,0,0,198,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,23,0,22893,0,2,1,0,0,-265,428,693,51,FALSE,0,23
Deivid Washington de Souza Eugênio,FWD,Chelsea,0,0,0,0,0,0,165,0,0,0,0,227,0,0,0,0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,23,0,16190,0,1,3,0,0,-230,218,448,49,FALSE,0,23
Lewis O'Brien,MID,Nott'm Forest,0,0,0,0,0,0,439,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,23,0,80,0,0,5,0,0,-1,0,1,50,FALSE,0,23
Bukayo Saka,MID,Arsenal,0,0,0,0,0,0,17,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,1045408,0,1,0,0,0,-38714,534,39248,102,FALSE,0,23
Alex Mighten,MID,Nott'm Forest,0,0,0,0,0,0,435,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,23,0,1479,0,0,5,0,0,-12,0,12,45,FALSE,0,23
Jacob Slater,DEF,Brighton,0,0,0,0,0,0,685,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,23,0,1622,0,1,0,0,0,56,159,103,40,TRUE,0,23
Vítor Manuel de Oliveira Lopes Pereira,AM,Wolves,1.1,0,0,0,0,0,751,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,1,0,0,0,FALSE,1,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,8,TRUE,0,23
Djed Spence,DEF,Spurs,0.6,0,0,0,0,0,504,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,23,0,15390,0,2,1,0,0,277,2091,1814,44,TRUE,0,23
Hamza Choudhury,MID,Leicester,0,0,0,0,0,0,287,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,23,0,270626,0,2,1,0,0,3964,29275,25311,43,FALSE,0,23
Wesley Fofana,DEF,Chelsea,0,0,0,0,0,0,189,0,0,0,0,227,0,0,0,0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,23,0,29281,0,1,3,0,0,-562,21,583,44,FALSE,0,23
Kieran McKenna,AM,Ipswich,0,0,0,0,0,0,743,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,1,1,0,0,0,FALSE,12,0,0,0,0,23,0,0,0,1,4,0,1,0,0,0,5,FALSE,0,23
Lucas Digne,DEF,Aston Villa,3.5,0,0,9,0,15.7,36,0.07,0.16,0.09,1.31,221,1,0,4,21,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,23,0,771591,1,1,1,3,2,18121,48691,30570,46,TRUE,0,23
Joe Aribo,MID,Southampton,1,0,0,7,0,4,452,0.02,0.02,0,2.66,228,3,0,0.5,0.8,2025-01-25T15:00:00Z,87,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,23,0,6775,1,3,1,0,2,320,704,384,49,TRUE,0,23
Killian Cahill,GK,Brighton,0,0,0,0,0,0,668,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,23,0,138156,0,1,0,0,0,-2365,1333,3698,39,TRUE,0,23
Fábio Ferreira Vieira,MID,Arsenal,0,0,0,0,0,0,1,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,1129,0,1,0,0,0,-7,0,7,54,FALSE,0,23
Guglielmo Vicario,GK,Spurs,0,0,0,0,0,0,508,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,23,0,183123,0,2,1,0,0,-3530,112,3642,48,TRUE,0,23
Ruben Filipe Marques Diogo Amorim,AM,Man Utd,1.6,0,0,0,0,0,745,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,1,0,1,0,0,0,1,FALSE,9,0,0,0,0,23,0,0,0,1,0,0,9,0,0,0,8,FALSE,0,23
Tony Yogane,MID,Brentford,0,0,0,0,0,0,661,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,23,0,1426,0,2,1,0,0,-49,44,93,45,FALSE,0,23
Ben Winterburn,MID,Bournemouth,0.2,0,0,0,0,0,687,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,23,0,1024,0,0,5,0,0,-25,174,199,45,TRUE,0,23
Nathan Fraser,FWD,Wolves,0,0,0,0,0,0,546,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,23,0,129646,0,1,0,0,0,-2682,0,2682,45,TRUE,0,23
Christian Walton,GK,Ipswich,-0.2,0,0,-3,0,0,283,0,0,0,1.98,226,4,0,1.5,15.2,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,2,22622,1,1,4,0,0,522,1486,964,43,FALSE,0,23
Matthijs de Ligt,DEF,Man Utd,0.8,0,0,8,0,0.5,593,0,0.18,0.18,0.24,225,0,0,1.4,6.2,2025-01-26T19:00:00Z,57,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,376178,1,1,0,7,1,-17606,2857,20463,49,FALSE,0,23
Jack Hinshelwood,MID,Brighton,0.2,0,0,3,0,1.9,126,0.04,0.04,0,0.04,223,0,0,0.5,1.2,2025-01-25T15:00:00Z,15,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,23,0,5361,0,1,0,2,1,-100,11,111,49,TRUE,0,23
Antoine Semenyo,MID,Bournemouth,7.2,0,1,38,1,39.5,78,0.19,0.42,0.23,0.98,222,0,1,15.9,57.4,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,23,0,717533,1,0,5,62,9,18013,57024,39011,56,TRUE,0,23
Will Dennis,GK,Bournemouth,0,0,0,0,0,0,599,0,0,0,0,222,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,23,0,37047,0,0,5,0,0,-935,228,1163,40,TRUE,0,23
Omari Giraud-Hutchinson,MID,Ipswich,0.5,0,0,7,0,2.2,274,0.01,0.04,0.03,1.94,226,4,0,1.5,5.4,2025-01-25T15:00:00Z,78,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,30415,1,1,4,7,2,410,2281,1871,52,FALSE,0,23
Dane Scarlett,FWD,Spurs,0,0,0,0,0,0,500,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,23,0,6222,0,2,1,0,0,-80,0,80,45,TRUE,0,23
Joe Lumley,GK,Southampton,-1,0,0,0,0,0,466,0,0,0,0,228,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,23,0,66418,0,3,1,0,0,-1516,921,2437,40,TRUE,0,23
Dwight McNeil,MID,Everton,0,0,0,0,0,0,230,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,154750,0,1,0,0,0,-10988,183,11171,51,FALSE,0,23
Kim Ji-soo,DEF,Brentford,0.2,0,0,0,0,0,96,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,23,0,42013,0,2,1,0,0,-901,1017,1918,39,FALSE,0,23
Franco Umeh-Chibueze,MID,Crystal Palace,0,0,0,0,0,0,644,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,23,0,2617,0,2,1,0,0,188,345,157,44,TRUE,0,23
Andy Irving,MID,West Ham,0.5,0,0,8,0,0.3,576,0,0.07,0.07,0.02,221,0,0,1.5,5.2,2025-01-26T16:30:00Z,1,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,23,0,2642,0,1,1,9,1,-12,38,50,48,FALSE,0,23
Karl Hein,GK,Arsenal,0,0,0,0,0,0,5,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,2957,0,1,0,0,0,-27,0,27,40,FALSE,0,23
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,0,0,196,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,23,0,10706,0,2,1,0,0,-52,213,265,43,TRUE,0,23
Saša Lukić,MID,Fulham,2.5,0,0,17,0,7.4,249,0.01,0.01,0,0.25,225,1,0,1.8,8.2,2025-01-26T19:00:00Z,82,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,23,0,6450,1,1,0,2,2,269,674,405,48,TRUE,0,23
Kevin De Bruyne,MID,Man City,6.2,0,0,2,0,1.3,345,0.01,0.01,0,0.05,227,0,0,0.2,0.6,2025-01-25T17:30:00Z,16,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,23,0,499090,0,1,3,0,1,3772,26661,22889,94,TRUE,0,23
Godwill Kukonki,DEF,Man Utd,0,0,0,0,0,0,691,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,1067,0,1,0,0,0,-11,50,61,40,FALSE,0,23
Norberto Murara Neto,GK,Arsenal,0.5,0,0,0,0,0,73,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,86191,0,1,0,0,0,-1083,492,1575,41,FALSE,0,23
Tyrell Malacia,DEF,Man Utd,0.2,0,0,5,0,0.1,379,0,0,0,0.37,225,0,0,0.3,3.2,2025-01-26T19:00:00Z,9,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,2159,0,1,0,0,1,-86,67,153,44,FALSE,0,23
Lucas Tolentino Coelho de Lima,MID,West Ham,3,0,0,-2,0,9.4,527,0.03,0.47,0.44,0.85,221,1,0,3.7,6.6,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,23,0,123397,1,1,1,21,2,-8038,1623,9661,57,FALSE,0,23
Lewis Dunk,DEF,Brighton,0.9,0,0,12,0,5.6,120,0.09,0.09,0,0.85,223,1,0,3.5,29.8,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,23,0,357892,1,1,0,0,2,-10726,6827,17553,43,TRUE,0,23
Jayden Danns,FWD,Liverpool,1.2,0,0,2,0,0.3,709,0.01,0.01,0,0.45,226,1,0,0,0,2025-01-25T15:00:00Z,10,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,23,0,3363,0,1,4,0,1,259,914,655,45,TRUE,0,23
Mason Holgate,DEF,Everton,0,0,0,0,0,0,225,0,0,0,0,223,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,17612,0,1,0,0,0,-303,0,303,40,FALSE,0,23
Kurt Zouma,DEF,West Ham,0,0,0,0,0,0,532,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,23,0,15256,0,1,1,0,0,-130,0,130,44,FALSE,0,23
Sékou Mara,FWD,Southampton,0,0,0,0,0,0,468,0,0,0,0,228,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,23,0,2787,0,3,1,0,0,-29,0,29,50,TRUE,0,23
Joseph O'Brien-Whitmarsh,MID,Southampton,-1,0,0,0,0,0,693,0,0,0,0,228,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,23,0,383,0,3,1,0,0,4,70,66,45,TRUE,0,23
Antony Matheus dos Santos,MID,Man Utd,0.5,0,0,0,0,0,365,0,0,0,0,225,0,0,0,0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,23,0,22677,0,1,0,0,0,-345,313,658,57,FALSE,0,23
Dara O'Shea,DEF,Ipswich,-1,0,0,-2,0,0,630,0,0,0,1.98,226,4,0,1.6,16.2,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,171393,1,1,4,0,0,-6705,5112,11817,40,FALSE,0,23
Kalvin Phillips,MID,Ipswich,0.2,0,0,20,0,0.8,359,0.01,0.01,0,1.98,226,4,0,2.6,25.4,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,6018,1,1,4,0,2,-30,187,217,48,FALSE,0,23
Ibrahima Konaté,DEF,Liverpool,4.5,1,0,23,0,30.7,326,0.1,0.1,0,0.48,226,1,0,7.6,45.2,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,23,0,611588,1,1,4,0,5,188503,202626,14123,52,TRUE,0,23
Chadi Riad Dnanou,DEF,Crystal Palace,0,0,0,0,0,0,195,0,0,0,0,224,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,23,0,5103,0,2,1,0,0,-66,96,162,43,TRUE,0,23
Freddie Ladapo,FWD,Ipswich,0,0,0,0,0,0,276,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,48034,0,1,4,0,0,-1064,0,1064,45,FALSE,0,23
Levi Colwill,DEF,Chelsea,0.4,0,0,-8,0,0.5,162,0,0.05,0.05,2.5,227,3,0,0.5,0.2,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,23,0,383030,1,1,3,4,0,-110438,538,110976,45,FALSE,1,23
Nick Pope,GK,Newcastle,0.8,0,0,0,0,0,413,0,0,0,0,228,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,23,0,355789,0,3,1,0,0,-8877,1181,10058,49,FALSE,0,23
Jorge Luiz Frello Filho,MID,Arsenal,1.1,0,0,0,0,0,7,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,25385,0,1,0,0,0,-287,569,856,47,FALSE,0,23
Oliwier Zych,GK,Aston Villa,0,0,0,0,0,0,641,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,23,0,64516,0,1,1,0,0,-1311,174,1485,40,TRUE,0,23
Luke Woolfenden,DEF,Ipswich,-0.8,0,0,0,0,0,284,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,23,0,148620,0,1,4,0,0,-2607,951,3558,40,FALSE,0,23
Łukasz Fabiański,GK,West Ham,0.8,0,0,0,0,0,521,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,23,0,1886760,0,1,1,0,0,-9397,28582,37979,41,FALSE,0,23
Idrissa Gueye,MID,Everton,4.2,0,0,13,1,11.8,222,0.01,0.01,0,0.73,223,0,0,3.6,24.6,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,23084,1,1,0,0,3,15055,16850,1795,48,FALSE,0,23
Joe Gomez,DEF,Liverpool,0,0,0,0,0,0,322,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,23,0,55998,0,1,4,0,0,-10185,39,10224,47,TRUE,0,23
Dominic Calvert-Lewin,FWD,Everton,2.2,0,0,2,0,0.1,220,0,0,0,0.08,223,0,0,0,0,2025-01-25T15:00:00Z,12,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,23,0,209585,1,1,0,0,1,52117,60470,8353,54,FALSE,0,23
Yerson Mosquera,DEF,Wolves,0,0,0,0,0,0,558,0,0,0,0,230,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,23,0,46041,0,1,0,0,0,-1073,296,1369,39,TRUE,0,23
Sil Swinkels,DEF,Aston Villa,0,0,0,0,0,0,640,0,0,0,0,221,0,0,0,0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,23,0,8132,0,1,1,0,0,-30,172,202,40,TRUE,0,23
Konstantinos Tsimikas,DEF,Liverpool,3.2,0,0,0,0,0,337,0,0,0,0,226,0,0,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,23,0,26978,0,1,4,0,0,6220,7461,1241,46,TRUE,0,23
Christian Nørgaard,MID,Brentford,2.8,0,0,10,0,2.6,101,0.01,0.01,0,0.36,224,0,0,1.7,6.6,2025-01-26T14:00:00Z,53,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,23,0,26805,1,2,1,8,1,2253,4504,2251,48,FALSE,0,23
Emiliano Martínez Romero,GK,Aston Villa,3,0,0,8,0,0,47,0,0,0,1.31,221,1,0,1.3,13.4,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,23,2,1249066,1,1,1,0,2,23136,49294,26158,50,TRUE,0,23
Luca Williams-Barnett,MID,Spurs,0,0,0,0,0,0,689,0,0,0,0,229,0,0,0,0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,23,0,579,0,2,1,0,0,-84,0,84,45,TRUE,0,23
Declan Rice,MID,Arsenal,2.9,0,0,19,1,44.8,16,0.27,0.31,0.04,0.74,230,0,0,9.1,23,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,23,0,288981,1,1,0,23,3,-1944,7635,9579,62,FALSE,0,23
Dejan Kulusevski,MID,Spurs,3.8,0,0,8,0,32.5,492,0.05,0.12,0.07,1.56,229,2,0,6.9,13.6,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,23,0,706822,1,2,1,23,2,56094,104493,48399,64,TRUE,0,23
