player_name_id,element,value,season,event,fixture,total_points,minutes,goals_scored,assists,team_elo,opp_team_elo,position,bonus,bps,clean_sheets,goals_conceded,was_home,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,cbi,defensive_contribution,recoveries,tackles,saves,team_name,opp_team_name
Marc Cucurella Saseta,224.0,61.0,20252026.0,37.0,365.0,1.0,90.0,0.0,0.0,1076.8411948227933,979.3829955273504,DEF,0.0,6.0,0.0,1.0,true,0.0,0.0,0.0,1.72,1.0,2.0,5.0,1.0,3.0,0.0,Chelsea,Spurs
Marc Cucurella Saseta,224.0,61.0,20252026.0,38.0,378.0,1.0,90.0,0.0,0.0,1084.107449988876,1040.6226614531195,DEF,0.0,-1.0,0.0,2.0,false,0.01,0.01,0.0,1.84,1.0,0.0,2.0,4.0,2.0,0.0,Chelsea,Sunderland
Reece James,225.0,55.0,20252026.0,1.0,8.0,5.0,78.0,0.0,0.0,1138.6829127347087,1078.37513476431,DEF,0.0,29.0,1.0,0.0,true,0.19,0.19,0.0,0.61,1.0,6.0,7.0,6.0,1.0,0.0,Chelsea,Crystal Palace
Reece James,225.0,55.0,20252026.0,2.0,20.0,1.0,21.0,0.0,0.0,1136.964340929099,987.3006602194304,DEF,0.0,7.0,0.0,0.0,false,0.13,0.13,0.0,0.44,0.0,0.0,0.0,2.0,0.0,0.0,Chelsea,West Ham
Reece James,225.0,55.0,20252026.0,3.0,23.0,1.0,9.0,0.0,0.0,1142.9047224081714,1037.3280499727496,DEF,0.0,4.0,0.0,0.0,true,0.0,0.04,0.04,0.68,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Fulham
Reece James,225.0,55.0,20252026.0,4.0,33.0,1.0,45.0,0.0,0.0,1149.956183196146,1045.159095747912,DEF,0.0,8.0,0.0,1.0,false,0.02,0.06,0.04,0.87,0.0,2.0,2.0,2.0,0.0,0.0,Chelsea,Brentford
Reece James,225.0,54.0,20252026.0,5.0,47.0,4.0,90.0,0.0,1.0,1147.0281450166956,1018.2104487907058,DEF,0.0,16.0,0.0,2.0,false,0.16,0.16,0.0,1.84,1.0,6.0,9.0,5.0,3.0,0.0,Chelsea,Man Utd
Reece James,225.0,54.0,20252026.0,6.0,53.0,3.0,90.0,0.0,1.0,1133.481519673258,1078.768409111067,DEF,0.0,11.0,0.0,3.0,true,0.3,0.35,0.05,2.28,1.0,4.0,5.0,1.0,1.0,0.0,Chelsea,Brighton
Reece James,225.0,54.0,20252026.0,7.0,65.0,4.0,90.0,0.0,0.0,1121.9196394921325,1248.0016325038428,DEF,0.0,16.0,0.0,1.0,true,0.06,0.06,0.0,1.95,1.0,5.0,10.0,2.0,5.0,0.0,Chelsea,Liverpool
Reece James,225.0,54.0,20252026.0,8.0,77.0,18.0,90.0,1.0,1.0,1135.3972379638203,1026.5023231518487,DEF,3.0,53.0,1.0,0.0,false,0.03,0.24,0.21,2.35,1.0,2.0,3.0,5.0,1.0,0.0,Chelsea,Nott'm Forest
Reece James,225.0,55.0,20252026.0,9.0,85.0,1.0,90.0,0.0,0.0,1142.361742815855,1022.5854426995588,DEF,0.0,15.0,0.0,2.0,true,0.12,0.12,0.0,1.31,1.0,0.0,3.0,8.0,3.0,0.0,Chelsea,Sunderland
Reece James,225.0,55.0,20252026.0,10.0,99.0,7.0,90.0,0.0,0.0,1129.0446832683606,1019.4411333519673,DEF,1.0,29.0,1.0,0.0,false,0.47,0.61,0.14,0.1,1.0,6.0,9.0,8.0,3.0,0.0,Chelsea,Spurs
Reece James,225.0,55.0,20252026.0,11.0,103.0,1.0,13.0,0.0,0.0,1135.9906827943641,932.4749987112818,DEF,0.0,2.0,0.0,0.0,true,0.01,0.01,0.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,Chelsea,Wolves
Reece James,225.0,56.0,20252026.0,12.0,114.0,1.0,45.0,0.0,0.0,1140.722251984317,899.7441728546827,DEF,0.0,9.0,0.0,0.0,false,0.01,0.01,0.0,0.27,1.0,1.0,2.0,4.0,1.0,0.0,Chelsea,Burnley
Reece James,225.0,56.0,20252026.0,13.0,123.0,8.0,90.0,0.0,1.0,1144.719414433196,1248.6958558198573,DEF,3.0,30.0,0.0,1.0,true,0.16,0.18,0.02,1.26,1.0,2.0,3.0,2.0,1.0,0.0,Chelsea,Arsenal
Reece James,225.0,56.0,20252026.0,14.0,136.0,0.0,0.0,0.0,0.0,1147.6258426617153,915.1086508773876,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Leeds
Reece James,225.0,56.0,20252026.0,15.0,142.0,6.0,90.0,0.0,0.0,1131.781056684273,1044.8031030366685,DEF,0.0,22.0,1.0,0.0,false,0.02,0.02,0.0,1.42,1.0,5.0,9.0,4.0,4.0,0.0,Chelsea,Bournemouth
Reece James,225.0,56.0,20252026.0,16.0,154.0,6.0,90.0,0.0,0.0,1129.3286491408169,1074.0081235571856,DEF,0.0,28.0,1.0,0.0,true,0.05,0.14,0.09,1.03,1.0,2.0,3.0,6.0,1.0,0.0,Chelsea,Everton
Reece James,225.0,56.0,20252026.0,17.0,168.0,7.0,90.0,1.0,0.0,1137.749717311371,1097.4200859865946,DEF,0.0,19.0,0.0,2.0,false,0.07,0.22,0.15,2.31,1.0,2.0,4.0,0.0,2.0,0.0,Chelsea,Newcastle
Reece James,225.0,56.0,20252026.0,18.0,174.0,6.0,90.0,0.0,1.0,1136.5941227569926,1180.2114362598147,DEF,1.0,31.0,0.0,2.0,true,0.27,0.39,0.12,1.19,1.0,3.0,10.0,7.0,7.0,0.0,Chelsea,Aston Villa
Reece James,225.0,57.0,20252026.0,19.0,184.0,1.0,45.0,0.0,0.0,1127.8429759994804,1033.2455955749765,DEF,0.0,7.0,0.0,0.0,true,0.03,0.03,0.0,0.37,0.0,1.0,3.0,3.0,2.0,0.0,Chelsea,Bournemouth
Reece James,225.0,57.0,20252026.0,20.0,197.0,1.0,90.0,0.0,0.0,1125.1855886671262,1239.1375588319493,DEF,0.0,3.0,0.0,1.0,false,0.03,0.03,0.0,0.99,1.0,3.0,5.0,7.0,2.0,0.0,Chelsea,Man City
Reece James,225.0,57.0,20252026.0,21.0,207.0,1.0,25.0,0.0,0.0,1128.3526353884,1052.1969257759424,DEF,0.0,2.0,0.0,1.0,false,0.01,0.01,0.0,0.57,0.0,5.0,5.0,2.0,0.0,0.0,Chelsea,Fulham
Reece James,225.0,57.0,20252026.0,22.0,213.0,7.0,84.0,0.0,0.0,1116.1951406226754,1077.6919020425116,DEF,1.0,31.0,1.0,0.0,true,0.01,0.01,0.0,1.36,1.0,6.0,8.0,3.0,2.0,0.0,Chelsea,Brentford
Reece James,225.0,57.0,20252026.0,23.0,225.0,6.0,80.0,0.0,0.0,1125.091442935062,1056.2516836437298,DEF,0.0,26.0,1.0,0.0,false,0.14,0.14,0.0,0.82,1.0,4.0,5.0,2.0,1.0,0.0,Chelsea,Crystal Palace
Reece James,225.0,57.0,20252026.0,24.0,233.0,1.0,9.0,0.0,0.0,1133.1356028905425,971.9879998756275,DEF,0.0,4.0,0.0,0.0,true,0.01,0.01,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,Chelsea,West Ham
Reece James,225.0,57.0,20252026.0,25.0,250.0,0.0,0.0,0.0,0.0,1138.8036772458574,909.5555140898489,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Wolves
Reece James,225.0,57.0,20252026.0,26.0,253.0,0.0,0.0,0.0,0.0,1143.0211795360253,983.4731268599766,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Leeds
Reece James,225.0,56.0,20252026.0,27.0,263.0,6.0,88.0,0.0,0.0,1138.7267276824007,890.9409657334143,DEF,0.0,26.0,1.0,0.0,true,0.02,0.02,0.0,0.56,1.0,3.0,6.0,1.0,3.0,0.0,Chelsea,Burnley
Reece James,225.0,56.0,20252026.0,28.0,271.0,6.0,90.0,0.0,1.0,1132.6000274397768,1241.4191638038399,DEF,2.0,26.0,0.0,2.0,false,0.35,0.35,0.0,1.13,1.0,3.0,6.0,6.0,3.0,0.0,Chelsea,Arsenal
Reece James,225.0,56.0,20252026.0,29.0,281.0,2.0,90.0,0.0,0.0,1125.6335423472701,1147.4187524945269,DEF,0.0,12.0,0.0,1.0,false,0.02,0.06,0.04,0.78,1.0,3.0,4.0,3.0,1.0,0.0,Chelsea,Aston Villa
Reece James,225.0,56.0,20252026.0,30.0,294.0,2.0,90.0,0.0,0.0,1136.2597506365685,1078.3564981834181,DEF,0.0,13.0,0.0,1.0,true,0.46,0.58,0.12,1.41,1.0,3.0,3.0,4.0,0.0,0.0,Chelsea,Newcastle
Reece James,225.0,56.0,20252026.0,31.0,304.0,0.0,0.0,0.0,0.0,1124.6084214974865,1063.4201851421678,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Everton
Reece James,225.0,56.0,20252026.0,32.0,314.0,0.0,0.0,0.0,0.0,1112.8652672833332,1226.6208310959828,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Man City
Reece James,225.0,56.0,20252026.0,33.0,323.0,0.0,0.0,0.0,0.0,1106.0272270744679,1098.4382613780028,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Man Utd
Reece James,225.0,56.0,20252026.0,33.0,333.0,0.0,0.0,0.0,0.0,1095.8088338146954,1093.3880105828691,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Brighton
Reece James,225.0,56.0,20252026.0,35.0,345.0,0.0,0.0,0.0,0.0,1085.7391580486678,1038.2884052045117,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Nott'm Forest
Reece James,225.0,56.0,20252026.0,36.0,355.0,1.0,27.0,0.0,0.0,1074.3818442310721,1161.6165071070673,DEF,0.0,9.0,0.0,0.0,false,0.01,0.01,0.0,0.05,0.0,3.0,4.0,4.0,1.0,0.0,Chelsea,Liverpool
Reece James,225.0,56.0,20252026.0,37.0,365.0,0.0,0.0,0.0,0.0,1076.8411948227933,979.3829955273504,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Spurs
Reece James,225.0,56.0,20252026.0,38.0,378.0,1.0,38.0,0.0,0.0,1084.107449988876,1040.6226614531195,DEF,0.0,5.0,0.0,0.0,false,0.04,0.06,0.02,0.46,0.0,0.0,0.0,2.0,0.0,0.0,Chelsea,Sunderland
Trevoh Chalobah,226.0,50.0,20252026.0,1.0,8.0,6.0,90.0,0.0,0.0,1138.6829127347087,1078.37513476431,DEF,0.0,25.0,1.0,0.0,true,0.03,0.12,0.09,0.66,1.0,9.0,9.0,3.0,0.0,0.0,Chelsea,Crystal Palace
Trevoh Chalobah,226.0,50.0,20252026.0,2.0,20.0,8.0,68.0,1.0,0.0,1136.964340929099,987.3006602194304,DEF,0.0,27.0,0.0,1.0,false,0.01,0.32,0.31,0.29,1.0,3.0,5.0,4.0,2.0,0.0,Chelsea,West Ham
Trevoh Chalobah,226.0,50.0,20252026.0,3.0,23.0,13.0,90.0,0.0,1.0,1142.9047224081714,1037.3280499727496,DEF,2.0,43.0,1.0,0.0,true,0.21,0.33,0.12,1.02,1.0,6.0,11.0,2.0,5.0,0.0,Chelsea,Fulham
Trevoh Chalobah,226.0,51.0,20252026.0,4.0,33.0,3.0,90.0,0.0,0.0,1149.956183196146,1045.159095747912,DEF,0.0,12.0,0.0,2.0,false,0.29,0.32,0.03,1.43,1.0,15.0,16.0,4.0,1.0,0.0,Chelsea,Brentford
Trevoh Chalobah,226.0,51.0,20252026.0,5.0,47.0,8.0,90.0,1.0,0.0,1147.0281450166956,1018.2104487907058,DEF,0.0,23.0,0.0,2.0,false,0.01,0.21,0.2,1.84,1.0,8.0,10.0,2.0,2.0,0.0,Chelsea,Man Utd
Trevoh Chalobah,226.0,52.0,20252026.0,6.0,53.0,-3.0,52.0,0.0,0.0,1133.481519673258,1078.768409111067,DEF,0.0,-13.0,0.0,3.0,true,0.0,0.0,0.0,0.13,1.0,1.0,1.0,2.0,0.0,0.0,Chelsea,Brighton
Trevoh Chalobah,226.0,52.0,20252026.0,7.0,65.0,0.0,0.0,0.0,0.0,1121.9196394921325,1248.0016325038428,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Liverpool
Trevoh Chalobah,226.0,51.0,20252026.0,8.0,77.0,6.0,90.0,0.0,0.0,1135.3972379638203,1026.5023231518487,DEF,0.0,31.0,1.0,0.0,false,0.0,0.0,0.0,2.35,1.0,5.0,6.0,5.0,1.0,0.0,Chelsea,Nott'm Forest
Trevoh Chalobah,226.0,51.0,20252026.0,9.0,85.0,1.0,90.0,0.0,0.0,1142.361742815855,1022.5854426995588,DEF,0.0,8.0,0.0,2.0,true,0.02,0.04,0.02,1.31,1.0,7.0,7.0,8.0,0.0,0.0,Chelsea,Sunderland
Trevoh Chalobah,226.0,51.0,20252026.0,10.0,99.0,7.0,90.0,0.0,0.0,1129.0446832683606,1019.4411333519673,DEF,0.0,26.0,1.0,0.0,false,0.0,0.0,0.0,0.1,1.0,11.0,12.0,2.0,1.0,0.0,Chelsea,Spurs
Trevoh Chalobah,226.0,51.0,20252026.0,11.0,103.0,6.0,90.0,0.0,0.0,1135.9906827943641,932.4749987112818,DEF,0.0,25.0,1.0,0.0,true,0.01,0.01,0.0,0.17,1.0,5.0,5.0,4.0,0.0,0.0,Chelsea,Wolves
Trevoh Chalobah,226.0,51.0,20252026.0,12.0,114.0,6.0,90.0,0.0,0.0,1140.722251984317,899.7441728546827,DEF,0.0,27.0,1.0,0.0,false,0.01,0.04,0.03,0.44,1.0,5.0,6.0,2.0,1.0,0.0,Chelsea,Burnley
Trevoh Chalobah,226.0,51.0,20252026.0,13.0,123.0,9.0,90.0,1.0,0.0,1144.719414433196,1248.6958558198573,DEF,1.0,26.0,0.0,1.0,true,0.0,0.07,0.07,1.26,1.0,6.0,7.0,4.0,1.0,0.0,Chelsea,Arsenal
Trevoh Chalobah,226.0,52.0,20252026.0,14.0,136.0,1.0,90.0,0.0,0.0,1147.6258426617153,915.1086508773876,DEF,0.0,8.0,0.0,3.0,false,0.04,0.04,0.0,2.79,1.0,5.0,8.0,5.0,3.0,0.0,Chelsea,Leeds
Trevoh Chalobah,226.0,52.0,20252026.0,15.0,142.0,11.0,90.0,0.0,0.0,1131.781056684273,1044.8031030366685,DEF,3.0,35.0,1.0,0.0,false,0.01,0.01,0.0,1.42,1.0,9.0,11.0,3.0,2.0,0.0,Chelsea,Bournemouth
Trevoh Chalobah,226.0,54.0,20252026.0,16.0,154.0,9.0,90.0,0.0,0.0,1129.3286491408169,1074.0081235571856,DEF,1.0,31.0,1.0,0.0,true,0.0,0.05,0.05,1.03,1.0,9.0,13.0,4.0,4.0,0.0,Chelsea,Everton
Trevoh Chalobah,226.0,55.0,20252026.0,17.0,168.0,3.0,90.0,0.0,0.0,1137.749717311371,1097.4200859865946,DEF,0.0,10.0,0.0,2.0,false,0.01,0.01,0.0,2.31,1.0,9.0,10.0,8.0,1.0,0.0,Chelsea,Newcastle
Trevoh Chalobah,226.0,55.0,20252026.0,18.0,174.0,0.0,90.0,0.0,0.0,1136.5941227569926,1180.2114362598147,DEF,0.0,3.0,0.0,2.0,true,0.01,0.01,0.0,1.19,1.0,0.0,0.0,6.0,0.0,0.0,Chelsea,Aston Villa
Trevoh Chalobah,226.0,56.0,20252026.0,19.0,184.0,1.0,90.0,0.0,0.0,1127.8429759994804,1033.2455955749765,DEF,0.0,8.0,0.0,2.0,true,0.02,0.24,0.22,3.14,1.0,8.0,8.0,3.0,0.0,0.0,Chelsea,Bournemouth
Trevoh Chalobah,226.0,56.0,20252026.0,20.0,197.0,4.0,90.0,0.0,0.0,1125.1855886671262,1239.1375588319493,DEF,0.0,11.0,0.0,1.0,false,0.0,0.0,0.0,0.99,1.0,9.0,10.0,3.0,1.0,0.0,Chelsea,Man City
Trevoh Chalobah,226.0,55.0,20252026.0,21.0,207.0,3.0,90.0,0.0,0.0,1128.3526353884,1052.1969257759424,DEF,0.0,11.0,0.0,2.0,false,0.0,0.0,0.0,1.2,1.0,11.0,12.0,4.0,1.0,0.0,Chelsea,Fulham
Trevoh Chalobah,226.0,55.0,20252026.0,22.0,213.0,8.0,90.0,0.0,0.0,1116.1951406226754,1077.6919020425116,DEF,0.0,27.0,1.0,0.0,true,0.0,0.0,0.0,1.52,1.0,9.0,11.0,3.0,2.0,0.0,Chelsea,Brentford
Trevoh Chalobah,226.0,56.0,20252026.0,23.0,225.0,4.0,90.0,0.0,0.0,1125.091442935062,1056.2516836437298,DEF,0.0,16.0,0.0,1.0,false,0.0,0.0,0.0,1.77,1.0,11.0,13.0,4.0,2.0,0.0,Chelsea,Crystal Palace
Trevoh Chalobah,226.0,57.0,20252026.0,24.0,233.0,3.0,90.0,0.0,0.0,1133.1356028905425,971.9879998756275,DEF,0.0,9.0,0.0,2.0,true,0.02,0.02,0.0,1.12,1.0,12.0,12.0,3.0,0.0,0.0,Chelsea,West Ham
Trevoh Chalobah,226.0,57.0,20252026.0,25.0,250.0,4.0,90.0,0.0,0.0,1138.8036772458574,909.5555140898489,DEF,0.0,13.0,0.0,1.0,false,0.01,0.01,0.0,1.06,1.0,10.0,11.0,3.0,1.0,0.0,Chelsea,Wolves
Trevoh Chalobah,226.0,58.0,20252026.0,26.0,253.0,3.0,90.0,0.0,0.0,1143.0211795360253,983.4731268599766,DEF,0.0,8.0,0.0,2.0,true,0.03,0.03,0.0,1.44,1.0,11.0,11.0,2.0,0.0,0.0,Chelsea,Leeds
Trevoh Chalobah,226.0,58.0,20252026.0,27.0,263.0,2.0,90.0,0.0,0.0,1138.7267276824007,890.9409657334143,DEF,0.0,14.0,0.0,1.0,true,0.01,0.01,0.0,0.85,1.0,8.0,9.0,6.0,1.0,0.0,Chelsea,Burnley
Trevoh Chalobah,226.0,57.0,20252026.0,28.0,271.0,1.0,90.0,0.0,0.0,1132.6000274397768,1241.4191638038399,DEF,0.0,11.0,0.0,2.0,false,0.24,0.24,0.0,1.13,1.0,5.0,6.0,5.0,1.0,0.0,Chelsea,Arsenal
Trevoh Chalobah,226.0,56.0,20252026.0,29.0,281.0,2.0,90.0,0.0,0.0,1125.6335423472701,1147.4187524945269,DEF,0.0,11.0,0.0,1.0,false,0.0,0.0,0.0,0.78,1.0,5.0,6.0,2.0,1.0,0.0,Chelsea,Aston Villa
Trevoh Chalobah,226.0,56.0,20252026.0,30.0,294.0,2.0,90.0,0.0,0.0,1136.2597506365685,1078.3564981834181,DEF,0.0,7.0,0.0,1.0,true,0.02,0.18,0.16,1.41,1.0,2.0,3.0,2.0,1.0,0.0,Chelsea,Newcastle
Trevoh Chalobah,226.0,55.0,20252026.0,31.0,304.0,0.0,0.0,0.0,0.0,1124.6084214974865,1063.4201851421678,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Everton
Trevoh Chalobah,226.0,54.0,20252026.0,32.0,314.0,0.0,0.0,0.0,0.0,1112.8652672833332,1226.6208310959828,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Man City
Trevoh Chalobah,226.0,54.0,20252026.0,33.0,323.0,1.0,9.0,0.0,0.0,1106.0272270744679,1098.4382613780028,DEF,0.0,3.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Chelsea,Man Utd
Trevoh Chalobah,226.0,54.0,20252026.0,33.0,333.0,1.0,90.0,0.0,0.0,1095.8088338146954,1093.3880105828691,DEF,0.0,9.0,0.0,3.0,false,0.01,0.05,0.04,2.14,1.0,6.0,6.0,4.0,0.0,0.0,Chelsea,Brighton
Trevoh Chalobah,226.0,54.0,20252026.0,35.0,345.0,1.0,90.0,0.0,0.0,1085.7391580486678,1038.2884052045117,DEF,0.0,2.0,0.0,3.0,true,0.01,0.11,0.1,2.05,1.0,4.0,4.0,5.0,0.0,0.0,Chelsea,Nott'm Forest
Trevoh Chalobah,226.0,54.0,20252026.0,36.0,355.0,0.0,0.0,0.0,0.0,1074.3818442310721,1161.6165071070673,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Liverpool
Trevoh Chalobah,226.0,54.0,20252026.0,37.0,365.0,1.0,16.0,0.0,0.0,1076.8411948227933,979.3829955273504,DEF,0.0,4.0,0.0,0.0,true,0.0,0.0,0.0,0.21,0.0,2.0,2.0,0.0,0.0,0.0,Chelsea,Spurs
Trevoh Chalobah,226.0,54.0,20252026.0,38.0,378.0,1.0,25.0,0.0,0.0,1084.107449988876,1040.6226614531195,DEF,0.0,5.0,0.0,0.0,false,0.0,0.0,0.0,0.28,0.0,4.0,4.0,1.0,0.0,0.0,Chelsea,Sunderland
Levi Samuels Colwill,227.0,50.0,20252026.0,1.0,8.0,0.0,0.0,0.0,0.0,1138.6829127347087,1078.37513476431,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Crystal Palace
Levi Samuels Colwill,227.0,49.0,20252026.0,2.0,20.0,0.0,0.0,0.0,0.0,1136.964340929099,987.3006602194304,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,West Ham
Levi Samuels Colwill,227.0,49.0,20252026.0,3.0,23.0,0.0,0.0,0.0,0.0,1142.9047224081714,1037.3280499727496,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Fulham
Levi Samuels Colwill,227.0,48.0,20252026.0,4.0,33.0,0.0,0.0,0.0,0.0,1149.956183196146,1045.159095747912,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Brentford
Levi Samuels Colwill,227.0,48.0,20252026.0,5.0,47.0,0.0,0.0,0.0,0.0,1147.0281450166956,1018.2104487907058,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Man Utd
Levi Samuels Colwill,227.0,48.0,20252026.0,6.0,53.0,0.0,0.0,0.0,0.0,1133.481519673258,1078.768409111067,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Brighton
Levi Samuels Colwill,227.0,48.0,20252026.0,7.0,65.0,0.0,0.0,0.0,0.0,1121.9196394921325,1248.0016325038428,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Liverpool
Levi Samuels Colwill,227.0,48.0,20252026.0,8.0,77.0,0.0,0.0,0.0,0.0,1135.3972379638203,1026.5023231518487,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Nott'm Forest
Levi Samuels Colwill,227.0,48.0,20252026.0,9.0,85.0,0.0,0.0,0.0,0.0,1142.361742815855,1022.5854426995588,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Sunderland
Levi Samuels Colwill,227.0,48.0,20252026.0,10.0,99.0,0.0,0.0,0.0,0.0,1129.0446832683606,1019.4411333519673,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Spurs
Levi Samuels Colwill,227.0,48.0,20252026.0,11.0,103.0,0.0,0.0,0.0,0.0,1135.9906827943641,932.4749987112818,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Wolves
Levi Samuels Colwill,227.0,48.0,20252026.0,12.0,114.0,0.0,0.0,0.0,0.0,1140.722251984317,899.7441728546827,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Burnley
Levi Samuels Colwill,227.0,48.0,20252026.0,13.0,123.0,0.0,0.0,0.0,0.0,1144.719414433196,1248.6958558198573,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Arsenal
Levi Samuels Colwill,227.0,48.0,20252026.0,14.0,136.0,0.0,0.0,0.0,0.0,1147.6258426617153,915.1086508773876,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Leeds
Levi Samuels Colwill,227.0,48.0,20252026.0,15.0,142.0,0.0,0.0,0.0,0.0,1131.781056684273,1044.8031030366685,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Bournemouth
Levi Samuels Colwill,227.0,48.0,20252026.0,16.0,154.0,0.0,0.0,0.0,0.0,1129.3286491408169,1074.0081235571856,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Everton
Levi Samuels Colwill,227.0,48.0,20252026.0,17.0,168.0,0.0,0.0,0.0,0.0,1137.749717311371,1097.4200859865946,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Newcastle
Levi Samuels Colwill,227.0,48.0,20252026.0,18.0,174.0,0.0,0.0,0.0,0.0,1136.5941227569926,1180.2114362598147,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Aston Villa
Levi Samuels Colwill,227.0,48.0,20252026.0,19.0,184.0,0.0,0.0,0.0,0.0,1127.8429759994804,1033.2455955749765,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Bournemouth
Levi Samuels Colwill,227.0,48.0,20252026.0,20.0,197.0,0.0,0.0,0.0,0.0,1125.1855886671262,1239.1375588319493,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Man City
Levi Samuels Colwill,227.0,48.0,20252026.0,21.0,207.0,0.0,0.0,0.0,0.0,1128.3526353884,1052.1969257759424,DEF,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Fulham
Levi Samuels Colwill,227.0,47.0,20252026.0,22.0,213.0,0.0,0.0,0.0,0.0,1116.1951406226754,1077.6919020425116,DEF,0.0,0.0,0.0,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,Brentford
